station_name,line_code,line_name,deliver_no,customer_code,customer_name,longitude,latitude,order_cycle_type,order_weekday,city_village_code,avg_order_qty,distance_to_平城直送,distance_to_灵丘中转站,distance_to_太原直送,nearest_station,distance_to_station,province,city,district,township,full_address,lon_84,lat_84,grid_id,LonGridCenter,LatGridCenter,group,customer_osmid_mapping,OSM_X,OSM_Y,BB_RETAIL_CUSTOMER_CODE,kmeans_cluster
太原直送,AYQS011,AYQS011,9,140122100218,阳曲***称心商店,112.308762,38.220473,1.0,1.0,210.0,25.0,2.0718474883506746,2.282639045029238,0.3294432255503206,太原直送,0.3294432255503206,山西省,太原市,阳曲县,西凌井乡,山西省太原市阳曲县西凌井乡静阳桥,112.30218354977804,38.21983022914963,134_168,112.30371838109912,38.22174987467905,3.0,4641944690.0,112.3044681,38.2197174,140122100218.0,1
太原直送,AYQS011,AYQS011,6,140122100534,阳曲***丽芳商店,112.304215,38.222471,1.0,1.0,210.0,20.67,2.0722415024605607,2.2853972824165605,0.3339610169885111,太原直送,0.3339610169885111,山西省,太原市,阳曲县,西凌井乡,山西省太原市阳曲县西凌井乡龙北公路,112.29764573070224,38.22183639954701,133_168,112.29792545288196,38.22174987467905,3.0,4641944690.0,112.3044681,38.2197174,140122100534.0,1
太原直送,AYQS011,AYQS011,8,140122100973,阳曲***综合商店,112.30827,38.220721,1.0,1.0,121.0,37.0,2.0718615216044287,2.282920003918671,0.3299552330438216,太原直送,0.3299552330438216,山西省,太原市,阳曲县,西凌井乡,山西省太原市阳曲县西凌井乡静阳桥,112.3016925601272,38.22007913336707,134_168,112.30371838109912,38.22174987467905,3.0,4641944690.0,112.3044681,38.2197174,140122100973.0,1
太原直送,AYQS011,AYQS011,7,140122101549,阳曲***爱兰商店,112.306996,38.221293,1.0,1.0,220.0,34.67,2.07196035596847,2.283685746931043,0.3312292117386435,太原直送,0.3312292117386435,山西省,太原市,阳曲县,西凌井乡,山西省太原市阳曲县西凌井乡北小店村,112.300421162328,38.22065344820095,133_168,112.29792545288196,38.22174987467905,3.0,4641944690.0,112.3044681,38.2197174,140122101549.0,1
太原直送,BLFS011,BLFS011,38,140123100005,娄烦***农家七店,111.865637,38.165616,1.0,2.0,220.0,31.67,2.3579682481477517,2.692411782131768,0.6888593479550031,太原直送,0.6888593479550031,山西省,太原市,娄烦县,静游镇,山西省太原市娄烦县静游镇呼北线,111.85926545719,38.16519111789497,57_155,111.857662908378,38.16329400699555,4.0,6947259605.0,111.8580411,38.166366,140123100005.0,1
太原直送,ALFS011,ALFS011,9,140123100006,娄烦***门市部,111.968777,38.025191,1.0,1.0,220.0,13.33,2.41354280972764,2.674338831695973,0.5608622645177666,太原直送,0.5608622645177666,山西省,太原市,娄烦县,杜交曲镇,山西省太原市娄烦县杜交曲镇娄烦县旺鑫种植专业合作社,111.96234973621048,38.02466756821107,75_124,111.96193561628682,38.02389924559644,4.0,11733011236.0,111.9581691,38.0301358,140123100006.0,1
太原直送,CLFS011,CLFS011,97,140123100007,娄烦***义门市,111.794559,38.060554,1.0,3.0,121.0,21.0,2.4846480645203983,2.8056113544783696,0.7378350629219185,太原直送,0.7378350629219185,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇金茂二小区(南门)金茂花园二小区,111.78803979463514,38.05998697174794,45_132,111.7881477697721,38.05987208724783,3.0,4506899940.0,111.7864036,38.063204,140123100007.0,1
太原直送,DLFS011,DLFS011,45,140123100008,娄烦***昌盛商店,111.618146,38.00446,1.0,4.0,220.0,20.0,2.6376920147147587,2.986899144803689,0.90965903221922,太原直送,0.90965903221922,山西省,太原市,娄烦县,马家庄乡,山西省太原市娄烦县马家庄乡滨榆线,111.61183082981928,38.00402575938273,15_120,111.61435992325735,38.005912824770746,3.0,9252269882.0,111.6441282,38.0167992,140123100008.0,1
太原直送,BLFS011,BLFS011,14,140123100010,娄烦***永强门市,111.834118,38.160465,1.0,2.0,121.0,20.67,2.38119019255854,2.722590181086381,0.7178314823891444,太原直送,0.7178314823891444,山西省,太原市,娄烦县,静游镇,山西省太原市娄烦县静游镇岚马线,111.82767743630498,38.15998691785306,52_154,111.8286982672922,38.15879740178912,4.0,5236810197.0,111.8271225,38.1604486,140123100010.0,1
太原直送,BLFS011,BLFS011,45,140123100021,娄烦***虎门市,111.818784,38.198248,1.0,2.0,220.0,14.33,2.3608908428442885,2.7184994148951045,0.7431673674926865,太原直送,0.7431673674926865,山西省,太原市,娄烦县,静游镇,山西省太原市娄烦县静游镇步斗村,111.8123014107774,38.19774739768212,49_163,111.81131948264073,38.199266848646936,4.0,9988401916.0,111.8119257,38.1986413,140123100021.0,1
太原直送,DLFS011,DLFS011,31,140123100032,娄烦***生商店,111.645045,38.016113,1.0,4.0,220.0,23.33,2.6116776865057485,2.957722004370428,0.8832552532558225,太原直送,0.8832552532558225,山西省,太原市,娄烦县,马家庄乡,山西省太原市娄烦县马家庄乡滨榆线,111.63867969888352,38.01564688218538,19_122,111.637531636126,38.01490603518359,3.0,9252269882.0,111.6441282,38.0167992,140123100032.0,1
太原直送,DLFS011,DLFS011,21,140123100041,娄烦***军门市部,111.835387,37.952353,1.0,4.0,220.0,15.0,2.548458241466788,2.826042539980069,0.6922427615627368,太原直送,0.6922427615627368,山西省,太原市,娄烦县,天池店乡,山西省太原市娄烦县天池店乡滨榆线,111.82897409722564,37.95183458380786,52_108,111.8286982672922,37.95195356229368,3.0,5234812237.0,111.8284774,37.9526027,140123100041.0,1
太原直送,BLFS011,BLFS011,25,140123100042,娄烦***志强商店,111.855458,38.180028,1.0,2.0,220.0,18.33,2.3526729357141845,2.6945388070326617,0.7027327332990848,太原直送,0.7027327332990848,山西省,太原市,娄烦县,静游镇,山西省太原市娄烦县静游镇静上线,111.84906466254962,38.17959059357939,56_159,111.85186998016084,38.18128042782124,4.0,5236795931.0,111.8492306,38.1798595,140123100042.0,1
太原直送,DLFS011,DLFS011,2,140123100045,娄烦***产门市部,111.871329,37.935511,1.0,4.0,220.0,34.33,2.542112499210842,2.8046878719538446,0.6570888736845242,太原直送,0.6570888736845242,山西省,太原市,娄烦县,天池店乡,山西省太原市娄烦县天池店乡滨榆线,111.86499411322237,37.9350461931809,58_104,111.86345583659516,37.93396714146798,3.0,5234812170.0,111.8537602,37.9379794,140123100045.0,1
太原直送,CLFS011,CLFS011,14,140123100050,娄烦***明门市部,111.916633,37.936513,1.0,3.0,220.0,23.33,2.516307973017609,2.766117814270567,0.6118060481067468,太原直送,0.6118060481067468,山西省,太原市,娄烦县,天池店乡,山西省太原市娄烦县天池店乡滨榆线,111.9103217556092,37.936061912920685,66_104,111.9097992623324,37.93396714146798,3.0,2330914462.0,111.9492681,37.9347564,140123100050.0,1
太原直送,ALFS011,ALFS011,21,140123100052,娄烦***明门市部,111.944675,38.038155,1.0,1.0,121.0,14.0,2.4160133940837274,2.687932585226975,0.5861458136573157,太原直送,0.5861458136573157,山西省,太原市,娄烦县,杜交曲镇,山西省太原市娄烦县杜交曲镇宁白线杜交曲中学,111.93831121733383,38.03768945284114,71_127,111.9387639034182,38.037389061215706,4.0,6565966201.0,111.94065,38.0360608,140123100052.0,1
太原直送,DLFS011,DLFS011,24,140123100053,娄烦***奎门市部,111.674896,38.021643,1.0,4.0,220.0,20.33,2.5886763653660902,2.928948928956594,0.8537305989649157,太原直送,0.8537305989649157,山西省,太原市,娄烦县,马家庄乡,山西省太原市娄烦县马家庄乡滨榆线,111.66845636057016,38.02112333478277,24_123,111.6664962772118,38.01940264039001,3.0,9252290718.0,111.6546766,38.0190298,140123100053.0,1
太原直送,BLFS011,BLFS011,27,140123100056,娄烦***秀门市,111.850969,38.19414,1.0,2.0,220.0,17.0,2.344242893405243,2.691885325688665,0.7112670889229947,太原直送,0.7112670889229947,山西省,太原市,娄烦县,静游镇,山西省太原市娄烦县静游镇静上线,111.8445642324002,38.19369749558223,55_162,111.84607705194368,38.19477024344051,4.0,5236795966.0,111.8511665,38.1883503,140123100056.0,1
太原直送,BLFS011,BLFS011,18,140123100062,娄烦***食门市部,111.828039,38.169228,1.0,2.0,220.0,16.0,2.3779831087585537,2.723813537827063,0.726011286235272,太原直送,0.726011286235272,山西省,太原市,娄烦县,静游镇,山西省太原市娄烦县静游镇岚马线,111.82158245645356,38.168740037252526,51_156,111.82290533907504,38.16779061220197,4.0,5236811124.0,111.8215051,38.1683853,140123100062.0,1
太原直送,CLFS011,CLFS011,83,140123100064,娄烦***则门市,111.751148,38.051927,1.0,3.0,220.0,20.0,2.517807277216625,2.847631053013012,0.7800529246666533,太原直送,0.7800529246666533,山西省,太原市,娄烦县,马家庄乡,山西省太原市娄烦县马家庄乡滨河北路,111.74458572591683,38.05132382203004,37_130,111.74180434403485,38.05087887683498,3.0,2330954438.0,111.7703877,38.0541019,140123100064.0,1
太原直送,BLFS011,BLFS011,122,140123100067,娄烦***门市部,111.806251,38.065736,1.0,2.0,121.0,51.33,2.4734870698536064,2.792887890593887,0.726861417749626,太原直送,0.726861417749626,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇滨河南路鸿业小区,111.79975517180262,38.06518856231971,47_133,111.79973362620642,38.064368692454245,3.0,4506898280.0,111.7987724,38.0650771,140123100067.0,1
太原直送,DLFS011,DLFS011,78,140123100070,娄烦***门市部,111.784008,38.062765,1.0,4.0,122.0,15.33,2.489241591902441,2.813691314236157,0.7485732688982424,太原直送,0.7485732688982424,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇宪州大街童子崖小学,111.77747052689884,38.06218451658492,43_133,111.7765619133378,38.064368692454245,3.0,4506899908.0,111.7774393,38.0621997,140123100070.0,1
太原直送,ALFS011,ALFS011,110,140123100076,娄烦***仙门市,111.809342,38.068289,1.0,1.0,122.0,24.33,2.4695914109603216,2.7889379477249023,0.7241234743584821,太原直送,0.7241234743584821,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇滨河北路涧河公园,111.80285276876629,38.06774740742023,48_134,111.80552655442357,38.068865297660665,4.0,4506900329.0,111.8009477,38.0669226,140123100076.0,1
太原直送,DLFS011,DLFS011,36,140123100097,娄烦***三十八店,111.64428,38.015876,1.0,4.0,220.0,18.67,2.6123431806273114,2.958505987037549,0.8840081078010594,太原直送,0.8840081078010594,山西省,太原市,娄烦县,马家庄乡,山西省太原市娄烦县马家庄乡滨榆线,111.6379164363537,38.0154110774922,19_122,111.637531636126,38.01490603518359,3.0,9252269882.0,111.6441282,38.0167992,140123100097.0,1
太原直送,DLFS011,DLFS011,92,140123100100,娄烦***便利店,111.79201,38.066238,1.0,4.0,121.0,33.67,2.4816432843021548,2.8050173867833643,0.7410529381319484,太原直送,0.7410529381319484,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇北大街娄烦县中医医院新院区,111.7854854137857,38.06566853809168,45_133,111.7881477697721,38.064368692454245,3.0,4506900299.0,111.7855072,38.0657031,140123100100.0,1
太原直送,BLFS011,BLFS011,47,140123100107,娄烦***乐门市,111.802027,38.18272,1.0,2.0,220.0,20.33,2.3834761101309567,2.740531338023706,0.7547175673621286,太原直送,0.7547175673621286,山西省,太原市,娄烦县,静游镇,山西省太原市娄烦县静游镇S50太临高速,111.795508119335,38.18218772348673,46_159,111.79394069798926,38.18128042782124,4.0,9988401870.0,111.787462,38.1763453,140123100107.0,1
太原直送,ALFS011,ALFS011,32,140123100110,娄烦***云门市,111.897093,38.094589,1.0,1.0,220.0,34.33,2.396609322241738,2.6997633298852337,0.6416443698155566,太原直送,0.6416443698155566,山西省,太原市,娄烦县,杜交曲镇,山西省太原市娄烦县杜交曲镇宁白线,111.89076606988178,38.09417600955922,63_140,111.89242047768094,38.0958449288992,4.0,4506901390.0,111.8911147,38.0936676,140123100110.0,1
太原直送,CLFS011,CLFS011,6,140123100115,娄烦***面商店,112.036754,37.945978,1.0,3.0,220.0,27.0,2.444779575271768,2.661025158123274,0.4913354778010625,太原直送,0.4913354778010625,山西省,太原市,娄烦县,天池店乡,山西省太原市娄烦县天池店乡顺道村顺道村村委会,112.03010340278932,37.94524191503083,87_107,112.03145075489272,37.94745695708725,3.0,5236096996.0,112.0449878,37.9573863,140123100115.0,1
太原直送,DLFS011,DLFS011,23,140123100119,娄烦***军门市部,111.806492,37.952043,1.0,4.0,220.0,35.0,2.5652902271526634,2.8507495821786866,0.7211336156365142,太原直送,0.7211336156365142,山西省,太原市,娄烦县,天池店乡,山西省太原市娄烦县天池店乡滨榆线,111.80001019352008,37.95147165085171,47_108,111.79973362620642,37.95195356229368,3.0,5234812232.0,111.8265079,37.9524514,140123100119.0,1
太原直送,BLFS011,BLFS011,127,140123100121,娄烦***平门市,111.792095,38.064705,1.0,2.0,121.0,32.33,2.4828154311853305,2.8057001184347885,0.7407792112687795,太原直送,0.7407792112687795,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇君宇大街娄烦镇人民政府,111.7855707501237,38.0641353339097,45_133,111.7881477697721,38.064368692454245,3.0,4506899979.0,111.7850801,38.0639175,140123100121.0,1
太原直送,DLFS011,DLFS011,63,140123100124,娄烦***英门市部,111.69515,38.115728,1.0,4.0,220.0,18.67,2.502834129086866,2.866291363130589,0.8441356281273781,太原直送,0.8441356281273781,山西省,太原市,娄烦县,盖家庄乡,山西省太原市娄烦县盖家庄乡万子村村,111.68864986153802,38.11519070513348,28_144,111.68966799008042,38.1138313497249,4.0,8828095924.0,111.6670399,38.1155588,140123100124.0,1
太原直送,BLFS011,BLFS011,5,140123100127,娄烦***食门市部,111.84002,38.154373,1.0,2.0,121.0,17.5,2.382426439766191,2.720290327967222,0.7105625668644577,太原直送,0.7105625668644577,山西省,太原市,娄烦县,静游镇,山西省太原市娄烦县静游镇岚马线,111.83359449045491,38.153904732472334,53_153,111.83449119550936,38.1543007965827,4.0,5236811078.0,111.833533,38.153796,140123100127.0,1
太原直送,BLFS011,BLFS011,66,140123100141,娄烦***玉俊门市,111.747702,38.170997,1.0,2.0,220.0,22.33,2.426763838273717,2.7941581204140853,0.8041096978627946,太原直送,0.8041096978627946,山西省,太原市,娄烦县,静游镇,山西省太原市娄烦县静游镇辽庄村,111.74112567000373,38.17041714084908,37_157,111.74180434403485,38.1722872174084,4.0,2360739542.0,111.7226387,38.1705893,140123100141.0,1
太原直送,ALFS011,ALFS011,18,140123100146,娄烦***林门市部,111.944781,38.038037,1.0,1.0,121.0,18.67,2.416052547799399,2.6879043786982004,0.5860275343189889,太原直送,0.5860275343189889,山西省,太原市,娄烦县,杜交曲镇,山西省太原市娄烦县杜交曲镇宁白线杜交曲中学,111.9384169997864,38.03757122893924,71_127,111.9387639034182,38.037389061215706,4.0,6565966201.0,111.94065,38.0360608,140123100146.0,1
太原直送,BLFS011,BLFS011,19,140123100149,娄烦***景生门市,111.830654,38.173151,1.0,2.0,220.0,22.67,2.3732810373466138,2.7196618057177666,0.7245617458747087,太原直送,0.7245617458747087,山西省,太原市,娄烦县,静游镇,山西省太原市娄烦县静游镇252省道,111.82420342524168,38.17266859715225,51_157,111.82290533907504,38.1722872174084,4.0,5236795807.0,111.8240805,38.1726605,140123100149.0,1
太原直送,ALFS011,ALFS011,30,140123100152,娄烦***门市部,111.915011,38.083614,1.0,1.0,220.0,14.0,2.3952406139319256,2.6898417309860387,0.6220265072848516,太原直送,0.6220265072848516,山西省,太原市,娄烦县,杜交曲镇,山西省太原市娄烦县杜交曲镇宁白线,111.9086836560128,38.08319518436769,66_137,111.9097992623324,38.08235511327994,4.0,4506900931.0,111.907885,38.0827344,140123100152.0,1
太原直送,ALFS011,ALFS011,65,140123100159,娄烦***服务部,111.702295,38.028872,1.0,1.0,220.0,35.33,2.5660056902752526,2.9015124048995484,0.8268245854139739,太原直送,0.8268245854139739,山西省,太原市,娄烦县,马家庄乡,山西省太原市娄烦县马家庄乡滨榆线苇院坪村委会,111.695789694997,38.02830490584911,29_125,111.69546091829756,38.02839585080286,3.0,5234776384.0,111.6958673,38.028518,140123100159.0,1
太原直送,DLFS011,DLFS011,76,140123100171,娄烦***模门市部,111.58222,38.055237,1.0,4.0,220.0,19.67,2.6218127242930565,2.9943985920942398,0.948562960358978,太原直送,0.948562960358978,山西省,太原市,娄烦县,盖家庄乡,山西省太原市娄烦县盖家庄乡大京线,111.57591273790548,38.054817494424256,8_131,111.57380942573728,38.0553754820414,3.0,5234806937.0,111.5754037,38.0546651,140123100171.0,1
太原直送,DLFS011,DLFS011,9,140123100188,娄烦***兴盛商店,111.856141,37.940546,1.0,4.0,220.0,28.0,2.546441807823816,2.8147791702913443,0.6719824154790128,太原直送,0.6719824154790128,山西省,太原市,娄烦县,天池店乡,山西省太原市娄烦县天池店乡滨榆线,111.84977721882711,37.94006125654958,56_105,111.85186998016084,37.9384637466744,3.0,5234812179.0,111.8492361,37.9403963,140123100188.0,1
太原直送,ALFS011,ALFS011,23,140123100193,娄烦***微利门市,111.941725,38.042256,1.0,1.0,121.0,22.0,2.4142493894593766,2.688293234184464,0.5895392680670174,太原直送,0.5895392680670174,山西省,太原市,娄烦县,杜交曲镇,山西省太原市娄烦县杜交曲镇罗马线杜交曲镇人民政府,111.9353669574936,38.04179668322534,70_128,111.93297097520104,38.04188566642213,4.0,6565898831.0,111.9355511,38.0417155,140123100193.0,1
太原直送,BLFS011,BLFS011,8,140123100194,娄烦***购物部,111.839718,38.154868,1.0,2.0,121.0,8.5,2.38221693929037,2.7203201428002863,0.7109804752945009,太原直送,0.7109804752945009,山西省,太原市,娄烦县,静游镇,山西省太原市娄烦县静游镇岚马线,111.83329170589568,38.15439926966193,53_153,111.83449119550936,38.1543007965827,4.0,5236811078.0,111.833533,38.153796,140123100194.0,1
太原直送,DLFS011,DLFS011,77,140123100199,娄烦***杰门市,111.783068,38.062557,1.0,4.0,122.0,17.67,2.4899753280996584,2.814611674328094,0.7494820155420676,太原直送,0.7494820155420676,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇宪州大街中国石化娄烦城关加油站,111.77652914552876,38.06197538329059,43_132,111.7765619133378,38.05987208724783,3.0,4506899902.0,111.7770824,38.0620793,140123100199.0,1
太原直送,DLFS011,DLFS011,12,140123100200,娄烦***光明门市,111.85598,37.940695,1.0,4.0,220.0,22.33,2.546409124386141,2.814835155773778,0.6721358296304379,太原直送,0.6721358296304379,山西省,太原市,娄烦县,天池店乡,山西省太原市娄烦县天池店乡滨榆线,111.84961586363605,37.94021003410423,56_105,111.85186998016084,37.9384637466744,3.0,5234812179.0,111.8492361,37.9403963,140123100200.0,1
太原直送,DLFS011,DLFS011,80,140123100214,娄烦***军门市,111.786151,38.063724,1.0,4.0,122.0,23.33,2.487182940836677,2.8113540833900617,0.7465601731441311,太原直送,0.7465601731441311,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇宪州大街,111.77961674520436,38.06314629952775,44_133,111.78235484155496,38.064368692454245,3.0,4506899950.0,111.7800782,38.0633545,140123100214.0,1
太原直送,ALFS011,ALFS011,27,140123100224,娄烦***忠门市部,111.934504,38.046981,1.0,1.0,220.0,31.0,2.414368963818284,2.691981587366445,0.5972715864370213,太原直送,0.5972715864370213,山西省,太原市,娄烦县,杜交曲镇,山西省太原市娄烦县杜交曲镇宁白线汾河水库风景名胜区,111.9281587885636,38.04653431533142,69_129,111.92717804698388,38.04638227162855,4.0,11732999552.0,111.9286537,38.05348,140123100224.0,1
太原直送,DLFS011,DLFS011,43,140123100230,娄烦***军门市,111.619035,38.004823,1.0,4.0,220.0,21.0,2.636848277120244,2.985945520245975,0.9087827952618858,太原直送,0.9087827952618858,山西省,太原市,娄烦县,马家庄乡,山西省太原市娄烦县马家庄乡滨榆线,111.61271862386349,38.00438807084871,15_120,111.61435992325735,38.005912824770746,3.0,9252269882.0,111.6441282,38.0167992,140123100230.0,1
太原直送,CLFS011,CLFS011,69,140123100242,娄烦***为门市,111.719245,37.995558,1.0,3.0,220.0,13.67,2.5819470309394386,2.903293751827737,0.8083370451296905,太原直送,0.8083370451296905,山西省,太原市,娄烦县,马家庄乡,山西省太原市娄烦县马家庄乡潘家庄村,111.71271339291047,37.9949607198634,32_118,111.71283970294904,37.9969196143579,3.0,2330945983.0,111.7074498,37.9939387,140123100242.0,1
太原直送,BLFS011,BLFS011,23,140123100249,娄烦***珍门市部,111.855438,38.179971,1.0,2.0,220.0,14.67,2.3527303297923816,2.694583313872473,0.7027351405821349,太原直送,0.7027351405821349,山西省,太原市,娄烦县,静游镇,山西省太原市娄烦县静游镇静上线,111.84904462686724,38.17953355267012,56_159,111.85186998016084,38.18128042782124,4.0,5236795931.0,111.8492306,38.1798595,140123100249.0,1
太原直送,ALFS011,ALFS011,109,140123100261,娄烦***门市部,111.807603,38.067382,1.0,1.0,122.0,20.0,2.471359188933285,2.790897878560587,0.7257303513158317,太原直送,0.7257303513158317,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇滨河北路涧河公园,111.80110997004468,38.06683721229656,47_134,111.79973362620642,38.068865297660665,3.0,4506900329.0,111.8009477,38.0669226,140123100261.0,1
太原直送,BLFS011,BLFS011,22,140123100267,娄烦***俊门市,111.855438,38.179971,1.0,2.0,220.0,15.67,2.3527303297923816,2.694583313872473,0.7027351405821349,太原直送,0.7027351405821349,山西省,太原市,娄烦县,静游镇,山西省太原市娄烦县静游镇静上线,111.84904462686724,38.17953355267012,56_159,111.85186998016084,38.18128042782124,4.0,5236795931.0,111.8492306,38.1798595,140123100267.0,1
太原直送,ALFS011,ALFS011,113,140123100277,娄烦***便民商店,111.814314,38.074224,1.0,1.0,122.0,22.33,2.4618609302009737,2.7816798175586293,0.7199967592996558,太原直送,0.7199967592996558,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇君宇大街,111.80783553704684,38.07369246417636,48_135,111.80552655442357,38.07336190286709,4.0,4506900542.0,111.809874,38.0745637,140123100277.0,1
太原直送,CLFS011,CLFS011,24,140123100279,娄烦***宏昌商店,111.880865,37.929815,1.0,3.0,220.0,18.0,2.5415524765568,2.799755651089037,0.6479324344158118,太原直送,0.6479324344158118,山西省,太原市,娄烦县,天池店乡,山西省太原市娄烦县天池店乡下冶南村,111.8745441640484,37.92935863994356,60_103,111.87504169302946,37.92947053626156,3.0,5234812170.0,111.8537602,37.9379794,140123100279.0,1
太原直送,DLFS011,DLFS011,87,140123100292,娄烦***批零商店,111.789344,38.065067,1.0,4.0,121.0,26.33,2.4841850620976285,2.807914079156269,0.7435538379814879,太原直送,0.7435538379814879,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇北大街娄烦县规划和自然资源局,111.78281486699063,38.06449366905012,44_133,111.78235484155496,38.064368692454245,3.0,4506900112.0,111.7826833,38.0644944,140123100292.0,1
太原直送,DLFS011,DLFS011,32,140123100294,娄烦***荣门市,111.645045,38.016113,1.0,4.0,220.0,68.0,2.6116776865057485,2.957722004370428,0.8832552532558225,太原直送,0.8832552532558225,山西省,太原市,娄烦县,马家庄乡,山西省太原市娄烦县马家庄乡滨榆线,111.63867969888352,38.01564688218538,19_122,111.637531636126,38.01490603518359,3.0,9252269882.0,111.6441282,38.0167992,140123100294.0,1
太原直送,DLFS011,DLFS011,13,140123100297,娄烦***源门市,111.85598,37.940695,1.0,4.0,210.0,62.67,2.546409124386141,2.814835155773778,0.6721358296304379,太原直送,0.6721358296304379,山西省,太原市,娄烦县,天池店乡,山西省太原市娄烦县天池店乡滨榆线,111.84961586363605,37.94021003410423,56_105,111.85186998016084,37.9384637466744,3.0,5234812179.0,111.8492361,37.9403963,140123100297.0,1
太原直送,CLFS011,CLFS011,70,140123100300,娄烦***农家四店,111.718038,37.996403,1.0,3.0,220.0,22.0,2.582009597107836,2.903915293702617,0.8095666165455373,太原直送,0.8095666165455373,山西省,太原市,娄烦县,马家庄乡,山西省太原市娄烦县马家庄乡潘家庄村潘家庄村民委员会,111.71150809528284,37.99580727211296,32_118,111.71283970294904,37.9969196143579,3.0,6457154106.0,111.707706,37.99691,140123100300.0,1
太原直送,CLFS011,CLFS011,42,140123100302,娄烦***岭便民店,111.730313,37.906592,1.0,3.0,220.0,20.33,2.6466328264919925,2.939446990505868,0.7998207784253965,太原直送,0.7998207784253965,山西省,太原市,娄烦县,米峪镇乡,山西省太原市娄烦县米峪镇乡古岔线,111.72377833008126,37.905965906483125,34_98,111.72442555938336,37.90698751022944,3.0,7842099426.0,111.7062797,37.9228045,140123100302.0,1
太原直送,DLFS011,DLFS011,50,140123100306,娄烦***奎门市,111.601415,38.007957,1.0,4.0,220.0,16.33,2.645619768163973,2.999868034584352,0.9265025758625796,太原直送,0.9265025758625796,山西省,太原市,娄烦县,马家庄乡,山西省太原市娄烦县马家庄乡滨榆线,111.59511427198083,38.00753216932084,12_120,111.5969811386059,38.005912824770746,3.0,9252269916.0,111.6100324,38.0480773,140123100306.0,1
太原直送,CLFS011,CLFS011,18,140123100317,娄烦***建国商店,111.91608,37.9364,1.0,3.0,220.0,51.67,2.5167041120962184,2.766642517345713,0.6123649305912349,太原直送,0.6123649305912349,山西省,太原市,娄烦县,天池店乡,山西省太原市娄烦县天池店乡滨榆线,111.90976913822138,37.935949255163735,66_104,111.9097992623324,37.93396714146798,3.0,2330914462.0,111.9492681,37.9347564,140123100317.0,1
太原直送,CLFS011,CLFS011,17,140123100323,娄烦***文明商店,111.916404,37.936563,1.0,3.0,220.0,49.67,2.516390854144284,2.7662821324405784,0.6120315635006092,太原直送,0.6120315635006092,山西省,太原市,娄烦县,天池店乡,山西省太原市娄烦县天池店乡滨榆线,111.9100929048938,37.93611207611124,66_104,111.9097992623324,37.93396714146798,3.0,2330914462.0,111.9492681,37.9347564,140123100323.0,1
太原直送,DLFS011,DLFS011,48,140123100324,娄烦***太门市,111.579184,37.968132,1.0,4.0,220.0,12.0,2.6904882502464145,3.0386039009533654,0.94812680776466,太原直送,0.94812680776466,山西省,太原市,娄烦县,马家庄乡,山西省太原市娄烦县马家庄乡杜家庄村,111.5728848126066,37.96769148711146,8_111,111.57380942573728,37.96544337791294,3.0,5234750466.0,111.6508149,37.9416888,140123100324.0,1
太原直送,BLFS011,BLFS011,46,140123100340,娄烦***食门市部,111.818753,38.198383,1.0,2.0,220.0,12.67,2.3608044581226952,2.718464767041315,0.7432376774625998,太原直送,0.7432376774625998,山西省,太原市,娄烦县,静游镇,山西省太原市娄烦县静游镇步斗村,111.81227032004688,38.1978823607637,49_163,111.81131948264073,38.199266848646936,4.0,9988401916.0,111.8119257,38.1986413,140123100340.0,1
太原直送,ALFS011,ALFS011,45,140123100344,娄烦***军门市,111.710172,38.027318,1.0,1.0,220.0,30.0,2.562370039656644,2.895411019247007,0.8188623933641114,太原直送,0.8188623933641114,山西省,太原市,娄烦县,马家庄乡,山西省太原市娄烦县马家庄乡尖山铁矿61栋,111.70365154919052,38.0267389300584,30_125,111.70125384651472,38.02839585080286,3.0,9988198993.0,111.7041008,38.0266978,140123100344.0,1
太原直送,DLFS011,DLFS011,8,140123100360,娄烦***新星商店,111.856168,37.940642,1.0,4.0,220.0,20.33,2.5463472388757227,2.814704896838924,0.671950684370516,太原直送,0.671950684370516,山西省,太原市,娄烦县,天池店乡,山西省太原市娄烦县天池店乡滨榆线,111.8498042641979,37.94015731869427,56_105,111.85186998016084,37.9384637466744,3.0,5234812179.0,111.8492361,37.9403963,140123100360.0,1
